序号,文章标题,URL
168,TME在线音乐强劲增长背后：内容生态加速释放音乐消费潜能,https://mp.weixin.qq.com/s/dw6T1O_HfA9tbKIHr32RWg
169,网易脚踩腾讯破千亿，“小学生”撑起半边天,https://mp.weixin.qq.com/s/6TfVasQcvj_BShbCWksudA
170,传统影视人该怎么做短剧？｜对话抖音、完美、北京精彩、登峰,https://mp.weixin.qq.com/s/TQ6KjKQH9ElrQEEvyHPuGQ
171,2024的香港电影，到了触底反弹的时刻,https://mp.weixin.qq.com/s/GyMLvyTR5DkdFzsg2FGkiQ
172,电视剧《追风者》黄金段收视第一：儒意风起，万达提速,https://mp.weixin.qq.com/s/zL9CjXioQBRXI4zlEuPXIA
173,“医美印钞机”失速，年轻人不爱玻尿酸了,https://mp.weixin.qq.com/s/u9Gh40en6Oo5usOzNo-0Cw
174,黄油小熊背后，是表情包IP的泡沫经济危机,https://mp.weixin.qq.com/s/7ln8TgmD289d1s4OJFKLsw
175,《飞驰人生》影剧联动，阿里大文娱一盘“好棋”,https://mp.weixin.qq.com/s/9RJon-5mR2uaaxQWZ4plmA
176,女频很热，制作升级，热度最高破6000万｜本周短剧Top 10,https://mp.weixin.qq.com/s/IMRp2sY2zs_xiyc82XHvOQ
177,Suno改造音乐圈？还早,https://mp.weixin.qq.com/s/slYgzlaAZjcJcPpGeAlCcA
178,杨子卖1单腊肉，汪涵退货超75%，明星带不动货了,https://mp.weixin.qq.com/s/Tvg3xhQfwq5PdB1xyWPPnw
179,从社区出发，知乎盐言故事的“生态升级”进行时,https://mp.weixin.qq.com/s/jLBdV_m2qnhqVWU5nrdt0Q
180,在连续骂了《白荆回廊》两个月后，我患上了“荆”神病,https://mp.weixin.qq.com/s/SKXtmwcYuV-MF3I8iaqj0A
181,影视营销迎来“唯效果论”时代？,https://mp.weixin.qq.com/s/Rbhh3HVPb-aqNutsn7xabg
182,让米哈游”崩坏“的内鬼，是一群什么人丨调查,https://mp.weixin.qq.com/s/duoZK8G7ZgfGSz6s6iKmmQ
183,影视制作车落地，虚拟拍摄扩大应用规模，优酷“技术+”进行时,https://mp.weixin.qq.com/s/Zf9O7hlK5QNIrCZgcC0Iow
184,非直播收入飙升，两条腿走路的斗鱼更稳了,https://mp.weixin.qq.com/s/4mrpZbZqtmKNARGL4N3HhQ
185,李云迪2024大动作：发行全新莫扎特专辑+欧洲20城巡演,https://mp.weixin.qq.com/s/87jtWXFQCFic684P6miEpA
186,观往知来，《抖音娱乐音乐白皮书》给行业带来了哪些参考？,https://mp.weixin.qq.com/s/Fhp-WyTku-wZLBrdEVQ8JQ
187,B站CEO陈睿：为优质创作者搭建舞台，让好内容“被看见”,https://mp.weixin.qq.com/s/d0q4mPPRELpYexaWZ_TXcg
188,《蓝色星原》全女角：坚定的媚男策略有用吗？,https://mp.weixin.qq.com/s/cc_tuD63ntlJsutqytCq1w
189,2024年，短剧还有爆款密码吗？,https://mp.weixin.qq.com/s/byyecHVLylVju76LzyVu3Q
190,2月下电影备案：文牧野新作、开心麻花新IP备案，动画IP改编热,https://mp.weixin.qq.com/s/8ws-LkbWhSEwTv4AJ9-e7g
191,绑定张艺谋王家卫徐峥等，为什么欢喜传媒9年有7年亏损？,https://mp.weixin.qq.com/s/Kx_v6OjgVbFZ1pVGzFoRiw
192,3月IP衍生品：泡泡玛特强势领跑，《龙珠》手办销售额达1800万,https://mp.weixin.qq.com/s/UL0adLWaZjMzb2lmaXxlaA
193,《草木人间》复制《河边的错误》？文艺电影夹缝中营销,https://mp.weixin.qq.com/s/MJuU_EjYvCjwDGvU5vXwPQ
194,幼态、魔改、碰瓷营销，网易是怎么花10亿对付金庸IP的？,https://mp.weixin.qq.com/s/3mOd1D4BO5BptaxHd7aJOg
195,复仇与战神屠屏，恋综与特效爆发｜解析本周短剧Top 10,https://mp.weixin.qq.com/s/yuUK0av1BhP6Itm_AQ4xFw
196,2024孤独症日｜点亮璀璨星空 腾讯音乐以多元艺术对话“星星的孩子”,https://mp.weixin.qq.com/s/RtqaYu55JbXDSaNfz1oS5A
197,投入1000万+做短剧，品牌到底图什么？,https://mp.weixin.qq.com/s/mKMnR50gfH7ObUD7W6vvXw
198,3月互联网专利盘点：百度研究AI驱动数字人，华为聚焦VR成像,https://mp.weixin.qq.com/s/T8vJLBt85MhvMsQYMCjmDg
199,我们在春推会现场，看到新质与传统的碰撞,https://mp.weixin.qq.com/s/k2MfITtBZHAJVRge81jY0w
200,禁售、跳水，家用美容仪“塌房”了,https://mp.weixin.qq.com/s/0qIgcU7QjwNQw3La_D2evg
201,走访东莞，我们看到了中国潮玩的七个关键字,https://mp.weixin.qq.com/s/odXaZVYHXlrjiYK9mk1Wmw
202,《四海》后果麦亭东再牵手，5000万拍首部三国动画电影,https://mp.weixin.qq.com/s/uOgmvknGhR_CJ6zRap3HzA
203,三月暮，花落更情浓 | 小娱月报,https://mp.weixin.qq.com/s/lX4qY7b54wQ0nhFaqih8QQ
204,市场千亿，内容爆发，模式升级，如何打好微短剧转型之战？｜专访点众科技陈瑞卿,https://mp.weixin.qq.com/s/RJRcDCw4g8Va6QIeZQRZqA
205,半年八部回报稳定，包贝尔才是喜剧之王？,https://mp.weixin.qq.com/s/2w0V830P5KzcRHkfMbB5RQ
206,​3月网剧备案：檀健次金世佳二搭《猎罪图鉴2》，王宝强公司再拍网剧,https://mp.weixin.qq.com/s/BANXDjaDawpcq0sp9-TBJg
207,疯狂的黄金：开店门槛500万，加盟商手握上百家金店,https://mp.weixin.qq.com/s/FDCqNlHowvuXO9FL_axS_w
208,舆论风暴中的“中国马斯克”之争：李想VS雷军,https://mp.weixin.qq.com/s/LrsTVcxujEKynMPFpXb03Q
209,引进片抗大头，国产片聚小力，清明档8亿上岸,https://mp.weixin.qq.com/s/mqPJrWmLWMB4mcEs6r8zZw
210,《与凤行》刷新《繁花》纪录，三月剧集又迎招商热？,https://mp.weixin.qq.com/s/JwzayY7Y0N6u4n5RSlSSHw
211,《令人心动的offer》综改剧，坂元裕二日剧被翻拍丨3月电视剧备案,https://mp.weixin.qq.com/s/nnA9XhWvLYKnGDl7_oEXZQ
212,从「率先入局」到「持续领跑」，快手短剧做对了什么？,https://mp.weixin.qq.com/s/huXeKLta84ouG63EQQVRTw
213,我在小红书当了两个月汽车博主，看到今年车市的三个秘密,https://mp.weixin.qq.com/s/ZDexxGvJwIBcZpR9KB0Ltw
214,柠萌咪咕上榜，复仇剧卷土重来，亲情剧迎来春天｜本周短剧Top 10,https://mp.weixin.qq.com/s/t-wWShx5h21dN0iME4bZtQ
215,娱乐资本论招聘持续进行中,https://mp.weixin.qq.com/s/IdImmScOENSPVcmWau6Krw
216,一边AI做新闻，一边关停70台，各地广电加速了！,https://mp.weixin.qq.com/s/Qodyrr8YIdT6IOGIl7dqag
217,当成为头部演员后，为什么他们不想拍短剧了？,https://mp.weixin.qq.com/s/mkI6SP1CqgDx3pHzvE9Xig
218,智己VS小米背后：“碰瓷式营销”的下一站，是“技术降维营销”,https://mp.weixin.qq.com/s/C_FKW0e0jo0xVi8PB6eLHw
219,21岁的《梦幻西游》，遇到了史上最大的坎,https://mp.weixin.qq.com/s/ZY5d6NEnpQw8z_Uy5i-gnQ
220,“《完蛋》给了我创业的新方向，从未融资如此顺利”｜专访《定制女友》制片人,https://mp.weixin.qq.com/s/boYGho2MtkFPqmSNb1N55g
221,“卷”不动的茶饮店，开始扎堆“卖”健康,https://mp.weixin.qq.com/s/CM82qZ87YrlU1AP3LSQsyQ
222,情绪价值、迷宫设计、戏剧基础，《完蛋》的成功不可复制｜专访《完蛋》监制杨晟,https://mp.weixin.qq.com/s/TefZblDhn_StYElekkdQAg
223,被安踏远远甩开，李宁怎么了？,https://mp.weixin.qq.com/s/itXtgTbT5UQE9vZThk33ag
224,请王一博代言、与兰博基尼联名：吨吨桶为何逆势营销？｜品牌深壹度,https://mp.weixin.qq.com/s/aoiJdn9w1HJzuXRcXF32RQ
225,“能拍长镜头又有前景，《完蛋》救了我一下”｜专访《定制女友》导演,https://mp.weixin.qq.com/s/mt6G6VXydv65iRpWTLIZXw
226,北影节招募｜体育类内容如何创新？听听腾讯视频、咪咕、华谊等嘉宾怎么说,https://mp.weixin.qq.com/s/yGrUVlHE9WcMwo6LbcPIUw
227,赞助北京半马却陷假赛风波，跑鞋之王特步如何收场？,https://mp.weixin.qq.com/s/tN4rkZS7QM0MYba0B71DWw
228,月之暗面创始团队持股不足半，为何他们不担心？,https://mp.weixin.qq.com/s/utGN-BcYhZNEjsvsquFKSw
229,《深宅》破3600万，复仇爽剧是短剧新的财富密码？,https://mp.weixin.qq.com/s/zenXPsIGggMrvSVVGxCdaw
230,经历三大阶段的出门问问IPO，是港股“AIGC”概念试金石,https://mp.weixin.qq.com/s/QiGH9Prfj5h2j6gu2JPACg
231,女频战神登顶榜首，逆袭+复仇依然为流量密码｜本周爆款短剧秘诀,https://mp.weixin.qq.com/s/O6e11lFUA1cBKRBE6tZzCw
232,3月上电影备案：黄渤倪妮合作新片，两部《寒战》备案，王晶翻拍《纵横四海》,https://mp.weixin.qq.com/s/CvwKyy5jH1ChilhovbyN2g
233,音律联觉-不觅浪尘定档：独属于《明日方舟》玩家的狂欢,https://mp.weixin.qq.com/s/X9l55vxQu_NISZBfbSuL6A
234,两周近7亿，“看不懂”的宫崎骏为何能超预期？,https://mp.weixin.qq.com/s/wyQm-DTHCJY-NEL3_-B6wQ
235,从1000元到8000万，类《完蛋》游戏是致富新路吗？（上）,https://mp.weixin.qq.com/s/5TltZw1GI1PZEL3VKcKt1g
236,游戏行业多年防沉迷，却因渠道服被手机厂商“偷了家”,https://mp.weixin.qq.com/s/7jrjZQJj5PCQKq2wdQDFWg
237,2024，国漫的又一个“千禧年”,https://mp.weixin.qq.com/s/ONw68BXLrSgkVxMLycztgA
238,“长城，炮！”一声吼，长城汽车赢麻了,https://mp.weixin.qq.com/s/oi5BWldx9zFGDmZwyzNfnQ
239,80%退票手续费、溢价更高的黄牛票：“强实名”后观演成本更高了？,https://mp.weixin.qq.com/s/215c30jJ-wObHMgH_pF3eg
240,汽车销售们在闲鱼的隐秘江湖,https://mp.weixin.qq.com/s/5l30bF1QND3WutrEm1busg
241,露营2024：奢牌跌落，白牌狂欢,https://mp.weixin.qq.com/s/vM1BaLRv_fWCiN9h6JUQVQ
242,许美静演唱会“退票”风波：一场有预谋的情怀收割,https://mp.weixin.qq.com/s/7Pu94nTt1TImdiGM-WiwUQ
243,喜剧综艺的开场嘉宾，场子热起来才重要,https://mp.weixin.qq.com/s/Q6OZ5r0iq1HfVA1gJ6RKzg
244,“看着王妈笑哈哈”，一二线女性也在偷偷看土味短剧？,https://mp.weixin.qq.com/s/XM8fwOgCb9tpF1RBMBAsWA
245,​连接大众、创新融合，体育垂类内容如何破圈？ | 北影节论坛干货,https://mp.weixin.qq.com/s/yQMQGBv9gIWOCJD65z-hGA
246,AI内容战，卷向跨模态,https://mp.weixin.qq.com/s/9C8LqlKJUJ9wvdY3WhgPRA
247,《逃出大英博物馆》后，游戏如何做文物拟人化？,https://mp.weixin.qq.com/s/9yULYnXmXMoaIaN2AUYVCg
248,“影游需要爆款，好产品之间会相互借力”｜专访《名利游戏》导演,https://mp.weixin.qq.com/s/womuObZbYdlz4vdwHw67EA
249,阿凡达、仙剑缘起、昆特牌等手游，是怎么在拿版号的路上死掉的,https://mp.weixin.qq.com/s/I4GD-mHAfjrr048PSsjJqg
250,类《完蛋》就像“辣椒炒辣椒”，只有美女做不好产品｜专访互影科技,https://mp.weixin.qq.com/s/ImYgBJoi5U-JhQ1J-FhVdg
251,“AIGC”第一股首日破发21%，AI概念不香了？,https://mp.weixin.qq.com/s/da8eZX_YQy6qZuvMZnrffw
252,饶雪漫向下、桐华向上，青春疼痛IP分化史,https://mp.weixin.qq.com/s/F1vsRNYJCJXTEohbrTCCiw
253,“花百万都进不了”？艺考作弊门后我们找到了“李闽轩们”,https://mp.weixin.qq.com/s/oIznuGM4MWw4ASv0r4UyYQ
254,人均消费1500元，郭敬明开始赚普通人的钱？,https://mp.weixin.qq.com/s/RNY67SjYTx4aMmdpeW_5Ow
255,爱奇艺是怎么走向Next Level的？,https://mp.weixin.qq.com/s/7dfITmKF8s1NHmSwvJXnjg
256,“《完蛋》只是前菜，我要去日本拍摄掀翻亚洲男的桌”｜影游调查（下）,https://mp.weixin.qq.com/s/0fwhE1Iq8GVPvEIgWxRAuw
257,北京车展，该爬车顶的不是周鸿祎，而是哪吒CEO,https://mp.weixin.qq.com/s/KcHDgdRtBhISFQJnBZrNOg
258,怡宝PK农夫山泉，差了一个东方树叶,https://mp.weixin.qq.com/s/g7IBRcGcBsEbcS-Ck4rpkg
259,助Keep收10亿？联名奖牌成游戏粉丝新社交货币,https://mp.weixin.qq.com/s/imBPqNZG8xEc8RgUiVQ-Cw
260,四月盛，绿意更盎然 | 小娱月报,https://mp.weixin.qq.com/s/Pa2cS3kpdThRjVYoPFAhZw
261,靠24万利润市值涨了120亿？透视中文在线财报里的ReelShort,https://mp.weixin.qq.com/s/L9b4V7c-BO1rbm0WKe-Hyw
262,超速？智驾失灵？问界博世AEB疑云,https://mp.weixin.qq.com/s/fEAITC_0O15_-uOxWQFfRA
263,AI音乐热潮下，“神曲工作室”率先失业,https://mp.weixin.qq.com/s/roHH5M75fS1HzGlGSIFXLg
264,微短剧产业路在何方？从产业政策看未来微短剧生态,https://mp.weixin.qq.com/s/Qfc-3sN2UvRNlqgHQf5Uzg
265,三部跑路、四大捆绑、五一档宣发也讲究性价比？,https://mp.weixin.qq.com/s/pwPzh66cGXHjXBXhBTw4kw
266,淘宝、美团、拼多多……互联网平台做短剧，图什么？,https://mp.weixin.qq.com/s/Hv9CSHnLa_skSqkYowseOA
267,花了这么多钱买“加速包”，我高铁票呢？,https://mp.weixin.qq.com/s/eFgMN70aS_-eeoV74ME03w
268,陆川《749局》：一个死于资本，复活于产业自救的样本,https://mp.weixin.qq.com/s/L7h46YOM40NugnQHWSLCQw
269,“中式恐怖”独立游戏何以获得高赞？|对话《喜丧》团队,https://mp.weixin.qq.com/s/HYnaB7e5Wjp_1NsOynKG1g
270,防晒衣这么卷，高价的波司登能突出重围么？,https://mp.weixin.qq.com/s/WIaUM323Oxlg_FV5fGdK5w
271,自制爽剧、合作《与凤行》，闲鱼在下怎样的娱乐大棋？|专访,https://mp.weixin.qq.com/s/EcOghb4d7T-Yuxzlq8etcw
272,巨头们冲进演出票务市场：小程序、主办方、直播带票，谁是未来？,https://mp.weixin.qq.com/s/M-Qqg3fIvo3DE7CkwfQ_lQ
273,15亿五一档电影复盘：北看《末路》，南有《九龙》，势均力敌缺乏惊喜,https://mp.weixin.qq.com/s/nUm0TlT6igf5YSzhr3GpXg
274,谁正在取代谷爱凌？,https://mp.weixin.qq.com/s/EMQhoU-z_InqF1DBQnYEfA
275,La Mer找周杰伦代言，顶奢护肤品牌被逼成啥样了？,https://mp.weixin.qq.com/s/TTak29SjAxi5eVmgDNHGlQ
276,“九龙城寨，不止是罪恶之城” | 专访郑保瑞,https://mp.weixin.qq.com/s/WSZyVeG-co7_u73sKvp2ew
277,“配娱”地震无人生还？知名CV授权AI配音惹众怒,https://mp.weixin.qq.com/s/ENN6u7EeQLQwbkKdrszaug
278,如懿不如意，太监起高楼,https://mp.weixin.qq.com/s/sMChxuF-ouOrVqiESXhrrA
279,套路故事获得千万充值，无脑情节惹得观众上头｜《遥远的她》凭啥能爆？,https://mp.weixin.qq.com/s/VEEUixObc5gxjxvdlq1D3w
280,困在商业化里的小红书,https://mp.weixin.qq.com/s/coq_PgdMB5u6GGdZeciliQ
281,直播电商可能救不了出版业，但能挽救一本书的命运,https://mp.weixin.qq.com/s/xX2Mh32hMPduxmXVEEqtPA
282,完蛋！女性向真人乙游真的不行？丨互动影游③,https://mp.weixin.qq.com/s/8ZHWoBOiyhVqrCfE-3QXlQ
283,4月网剧备案：古偶回温、公安发力，《将门毒后》将拍,https://mp.weixin.qq.com/s/zqf5YeIBKcteI66FGQGMmQ
284,爱国流量还没吃够，香飘飘就被反噬了？,https://mp.weixin.qq.com/s/250_e3SGFjNCyp8AoA9BMA
285,为什么《城中之城》成了“向上创作”的新样板|专访爱奇艺杨蓓,https://mp.weixin.qq.com/s/d4aScPaX69l0FL9aZxvR4A
286,大厂AI人，奔向香港,https://mp.weixin.qq.com/s/Y-I-qktWiD2BXSRI2eQBjw
287,蓝月亮母亲节广告翻车，品牌如何做好女性向营销？,https://mp.weixin.qq.com/s/_fW-GLE6syVNzoys6ZldTA
288,儒万系赚182亿、影院转轻资产：2023财报透露了啥,https://mp.weixin.qq.com/s/QdMhFrYy4OzOwIVPzY_quw
289,撤档仍在映，导演对立宣发，《火锅》是如何步步错的？,https://mp.weixin.qq.com/s/1A4RvzgzT873naZcTAVgaA
290,《微暗之火》导演姚晓峰：如屡薄冰的危机感，才能保证作品的生命力,https://mp.weixin.qq.com/s/4Tl3YLgKMjjq8cS1WZdlDQ
291,70位从业者调查：那英之后，歌手的营销怎么做,https://mp.weixin.qq.com/s/T9hDCeWsUeBQxo2QxFKKJQ
292,把百度副总裁璩静忽悠瘸了的，其实是一个钳工,https://mp.weixin.qq.com/s/ojAapCFoDxBpQvkjeajLtA
293,ChatGPT没有做的AI搜索，是不是下一个战场,https://mp.weixin.qq.com/s/6eSSq3xPSd3HcPCyUxGNgw
294,4月网络动画备案：同比增长8部，《完美世界》《遮天》新篇备案,https://mp.weixin.qq.com/s/5dIDw_GvVFl9_Q99d5iG_g
295,77.1亿次围观之下，我们找到了抖音游戏营销的新路径,https://mp.weixin.qq.com/s/Ncs-wj-kJuiedaAqOv5lKg
296,《开始推理吧2》，一场吃力但巧妙的社会派推理尝试,https://mp.weixin.qq.com/s/lkOz4nJjW2LDthbhLXfozQ
297,猫meme走红，赛博时代的“情绪消化剂”,https://mp.weixin.qq.com/s/Mi0juscVfDW2p_Amx_3eZA
298,OpenDay一周年，格调渐成,https://mp.weixin.qq.com/s/kXAEhBNasZEG8s1YjWvXeA
299,超级主播，急着捧“接班人”,https://mp.weixin.qq.com/s/_cp4u8GzjF2QvKv8fqiDkQ
300,3天涨粉314万，泼天流量砸中“草根网红”郭有才,https://mp.weixin.qq.com/s/SmAtpwNhKb7hcVEHoeSktA
301,520静悄悄，卖不动爱情的品牌如何“反向营销”？,https://mp.weixin.qq.com/s/WOjELiBlj3ECZ5YyOJfSzw
302,我，异地买车省了2万多，“就当青岛请我免费旅游”,https://mp.weixin.qq.com/s/E62Y5gK5TpT_E1ugf3CIkg
303,98%的短剧在亏损，短剧亟需精品化,https://mp.weixin.qq.com/s/6Hyorb6oq4fMXeDRXGquAQ
304,港漂，大厂人的下一站,https://mp.weixin.qq.com/s/oErIVvKNbGlnJPn9f0Mmcg
305,日入8万、奖励SU7、月入4000，短剧投流手的AB人生,https://mp.weixin.qq.com/s/OiVA22l2tWKXTArwMnRwMg
306,玻尿酸“审美疲劳”，华熙生物进退两难,https://mp.weixin.qq.com/s/WY2FRux2CDQ5qDYuoDUs0g
307,揭秘参哥商业金字塔：贾跃亭、璩静、毛毛姐“信仰不灭”,https://mp.weixin.qq.com/s/njS-uK8DLiSzQQ2mUugREQ
308,争执不休的香菜话题背后，是品牌的好生意,https://mp.weixin.qq.com/s/Z2dGq6bLuxAu0-BCnEkXXQ
309,双男主剧不搞“耽改”搞什么？,https://mp.weixin.qq.com/s/5ljAtwdRx0s4-xyX5YqzGw
310,8000万撑起520档，舔狗已死有事烧纸,https://mp.weixin.qq.com/s/6sO9c3a5ccxnTnblXpDAzw
311,卷款4000万跑路，淘宝网红女装店爆雷始末,https://mp.weixin.qq.com/s/sb30k2uTJ1cp4MUdXMRh_Q
312,“顶流网红”郭有才：传5000万被签约、日赚超100万，为什么是他？,https://mp.weixin.qq.com/s/6miJqb2wVdehCaxunmiRUQ
313,268！相比国游《黑神话》定价翻倍，争议下是它的野心,https://mp.weixin.qq.com/s/30_9f6cj1Z4Y4zC7uj-zXg
314,优爱腾芒的野心，都藏在了迷综的四大象限,https://mp.weixin.qq.com/s/tO6Vu5gby6_VSrvUj9JQ0A
315,金晨孙阳新片、李小龙故事备案，快乐星球将拍电影丨​4月上电影备案,https://mp.weixin.qq.com/s/0DM86jpkGeigeoLesNK-MA
316,618开篇：取消预售后，促销变简单了吗？,https://mp.weixin.qq.com/s/IyPxO2WkPQ53Z6L5gV7X0g
317,博纳补助过亿，中影占利润三成，政府补助才是影视行业支柱？,https://mp.weixin.qq.com/s/GorLOAgF_AyFpwE8xEfFmA
318,洒泪式营销退场，起底2024冷档期破局之作宣发方法论,https://mp.weixin.qq.com/s/Ei0zvseQL8h8iRy-dDZmHQ
319,PC游戏启动器，米哈游腾讯的下一个入口级战争,https://mp.weixin.qq.com/s/gl5tnlF3Vw8443ZddivKZg
320,复盘《庆余年2》“剧王速度”：1集9广，首日拉新夺冠,https://mp.weixin.qq.com/s/USn1GsAwzwABvj9zrXnZWg
321,毛羽在“电影业高质量发展分论坛”上的致辞全文,https://mp.weixin.qq.com/s/c-s1KVMzsZcIS1IJvJ19CA
322,腾讯网易还得氪“中年宅男”,https://mp.weixin.qq.com/s/jSflXDVq3k17XEFrFBchTA
323,取消播放时长改革，B站为什么“怂”了？,https://mp.weixin.qq.com/s/k7qssJEGez75hdbu-NXBqw
324,长视频“剧场”暗战：类型突破、长线产能、内部竞争,https://mp.weixin.qq.com/s/DoAWaIVSkBp1OeaGoGaIfQ
325,“只管生不管养”的奇瑞，如何让仅诞生四个月的iCar火出圈？,https://mp.weixin.qq.com/s/tvBS4PuOVhwXNb1ponouEw
326,OpenAI硬蹭寡姐声音？《Her》走进现实却是以侵权的方式,https://mp.weixin.qq.com/s/Mw0cKxejNpou6UiPXKJXaw
327,叠纸祖龙上公堂，《暖暖》《以闪》有一战,https://mp.weixin.qq.com/s/5rY0n2ASPdFakAxK8J0C4w
328,中国零售大洗牌：商超巨头们一年共亏损49亿，为什么？,https://mp.weixin.qq.com/s/xmpawHSf-d3GRhdlzlxfYg
329,UP主2024变局：直播大赚、“充电”无门，离开一线,https://mp.weixin.qq.com/s/kgsOFRExIw0DEE185B31_w
330,公费追星、辱华争议、古装缺失，逆水寒水逆了,https://mp.weixin.qq.com/s/s2Qiq3l7T70LU2l427paCQ
331,消费降级，为什么中产依然狂买始祖鸟？,https://mp.weixin.qq.com/s/bIhBUj8d5YbEEdJUdVA-jQ
332,大搬运时代：公号看鹅组、知乎看A岛、微博看虎扑…,https://mp.weixin.qq.com/s/TtbeaeSkxo1mbZ0V1QyUMA
