序号,文章标题,URL
333,贾乃亮逆势打爆618：价格力、服务力与平台推力,https://mp.weixin.qq.com/s/5LBb93qiB9kgAVrEWgZNdw
334,一年13.6亿农产品订单背后，年轻人重回山野田间,https://mp.weixin.qq.com/s/g7rttcHQImcy1x9jCac2Gw
335,对话博物馆｜“丑东西”、冰箱贴…为什么年轻人爱上去博物馆“进货”？,https://mp.weixin.qq.com/s/gdyh8axQtWqqWOxQqeKdHw
336,生活节奏不断加快，为何电视剧却在不断变“慢”？,https://mp.weixin.qq.com/s/rSh5JwxXCiBX_z-bmtC5qw
337,中国短剧地图：男频看西安，女频在重庆，太子还得是杭州,https://mp.weixin.qq.com/s/f4G2JpmIAvgQ5WsInocZtg
338,优酷《新生》启示录：短精剧的春天来了？,https://mp.weixin.qq.com/s/McAOrv7a1yU3IlBAtBaFYw
339,漫改剧赛道分野：男频燃系、女频唯美,https://mp.weixin.qq.com/s/waghHgwqjebbvU6eojtwYA
340,欣欣向荣万物生｜小娱月报,https://mp.weixin.qq.com/s/yLxsYv3v-4Npe7tCVDKNAQ
341,对话周星驰团队：短剧更像是星爷与创意人的合作媒介|独家,https://mp.weixin.qq.com/s/QrD_7x350XviOVZ7o30pUA
342,成为中国少儿真人第一IP，蕃尼做对了什么？,https://mp.weixin.qq.com/s/IrGFq8etka7THaYPv3eARQ
343,“唐探”“盗笔”宇宙新篇备案，《道诡异仙》克系+修仙脑洞大开｜5月网剧备案,https://mp.weixin.qq.com/s/j7mz3IZDWMoJHno2XtzV2g
344,５月IP衍生品榜：超级元気工厂夺冠，南派泛娱保持第一,https://mp.weixin.qq.com/s/pVor4EI-tjS8b4Qe_SL3OA
345,赚补贴、做公版、闯原创，中小动画正冲出“隐秘的角落”,https://mp.weixin.qq.com/s/lW0SlXJJHWWnEl52AAXhSg
346,跨过金融行业的门槛，《城中之城》的主创们都做了什么？,https://mp.weixin.qq.com/s/kH5BbAQ4pAqduULOW-EdmQ
347,抖音+音乐节=？｜对话抖音演出,https://mp.weixin.qq.com/s/vvpYrZxKPt9voiLiyqfKbQ
348,希尔顿罚款3000掀开隐秘产业，酒店代订到底是怎样的生意？,https://mp.weixin.qq.com/s/3CGH6cnAo7C4PTkaVk5sMA
349,复盘《狐妖》困局：一步是先烈，半步是先驱,https://mp.weixin.qq.com/s/fO9lLnRBFSo-XsHDkPj-rw
350,AI游戏走到哪一步了？,https://mp.weixin.qq.com/s/I0fd0kkE6TMMKlsl6vfU5A
351,《斗罗》《龙族》《凡人》出新篇，《盗墓笔记》3D动画新尝试｜5月动画备案,https://mp.weixin.qq.com/s/ngyZ0yo3UFN2BmcP8Zdk6A
352,80%差评，为什么还有这么多玩家抢着玩？,https://mp.weixin.qq.com/s/A7eE3f6ti8gGeg0ow_HdEw
353,招魂塔罗高奢钻戒，乙游玩家三次元也要“谈恋爱”,https://mp.weixin.qq.com/s/HOUWQBaBNSju-ZnUkiACXg
354,“黑”老板、当梦女、下场反黑，艺人小助理走红的一百种方式,https://mp.weixin.qq.com/s/FnLvoO7dIigI-M0GvzS3gA
355,全民开追《墨雨云间》，优酷全民解压神剧，暑期档开局即爆？,https://mp.weixin.qq.com/s/7UotAEdQTl_1Zb2w47iYjw
356,《庆余年》给长视频的三个“明示”,https://mp.weixin.qq.com/s/-KI16voaRH0-4c-JpW-Nkw
357,TVB改革迎来“大逆转”时刻,https://mp.weixin.qq.com/s/Fs8faFD5tnvvB-lCNnpUYg
358,“我的剧充值1700万，但我一毛钱没拿到，等法院判吧！”｜短剧行业调查,https://mp.weixin.qq.com/s/Dhm2emihTRxLGdOwEGwntg
359,艺术与商业共舞：优质音乐节IP如何炼成？｜对话创娱无界,https://mp.weixin.qq.com/s/gOgAwIVBagh5UYijYrOJdA
360,电商平台纷纷上线的“自动跟价”，逼急了亿万商家,https://mp.weixin.qq.com/s/HZJpl3D1HBd50S5dRMZz4A
361,30万人疯抢1998元收藏版，黑神话的定价策略太对了！,https://mp.weixin.qq.com/s/CrYECTvg_X2CQ1MzHMH5Aw
362,调查50位Z世代后，我们总结出水上闯关综艺长寿秘诀,https://mp.weixin.qq.com/s/3V-kXES0JE_Cm7NIesip_A
363,《墨雨云间》“爽”成爆款，欢娱剧说尽半部国产剧“大女主们”成长史,https://mp.weixin.qq.com/s/13aP4xVQ3dl9I766SN7bdA
364,臭梗+饭圈，第五人格回魂的流量密码,https://mp.weixin.qq.com/s/qW2IJu8a6KqV1Skq4Yg5ag
365,贾玲代言Prada，一场成功的个人品牌重塑,https://mp.weixin.qq.com/s/llE17lbb7LeCmfnCYs4uNw
366,马斯克跟苹果互怼，但他们没告诉你的AI隐私真相是？,https://mp.weixin.qq.com/s/YM6O1wAqB7ilOirw3HQAUg
367,618卖不动的美妆行业，悄悄跑出了一条30亿的蓝海赛道,https://mp.weixin.qq.com/s/pJtYgVKDvE_c2MO-vyJ1Xw
368,S级不香了！2024古装女频如何越级杀？,https://mp.weixin.qq.com/s/qEEB2Yqr1EDy-jXMBt3ejw
369,5年了，为什么B站还要做毕业歌会？,https://mp.weixin.qq.com/s/Ueq0X6OfQmd6DCRS_Oufsg
370,电影抗周期、AI工具论、加入国际“大循环”，大佬又在上影节说了什么？,https://mp.weixin.qq.com/s/iI1N1iznw6mqSGVlnKCLaw
371,《狐妖月红篇》收官，揭秘有深厚文化价值的古装大剧如何为品牌赋能,https://mp.weixin.qq.com/s/NPszGNRJ1F_bO1p84-ocfQ
372,AI绘图的版权争议，终于也烧到了AI视频,https://mp.weixin.qq.com/s/XUNKd2ZsJgAYZknNTDtlaQ
373,扫地机器人越卖越贵，动辄5000+的机器到底谁在买？,https://mp.weixin.qq.com/s/fO53TbQCZpYBBauuugjnug
374,提档狙击魔兽，塔瑞斯世界的碰瓷营销成功了吗？🧙,https://mp.weixin.qq.com/s/QgVTb7qS3tbbkXFdzZ-ZbQ
375,买不到用户的大模型，开始倒闭了,https://mp.weixin.qq.com/s/_I6pk97ho7e-kuLL6vQS0g
376,行业拐点已至，短剧的下一个抓手是IP,https://mp.weixin.qq.com/s/bwFalWidXZp3DX79q56JwA
377,《美食来敲门》上线：南京如何打造文旅微短剧范本？｜对话,https://mp.weixin.qq.com/s/21p9RsHjGvXyGm1G4MkDRw
378,影游互动，下一个百亿级市场，国内首份报告出炉了！（附下载）,https://mp.weixin.qq.com/s/PShTJ5aABLJNkHP9gUa0uQ
379,离职博主，伪命题还是好生意？,https://mp.weixin.qq.com/s/4ZuB59XBd7qZUv9o4VPFYw
380,穿越周期，重塑电影内容价值,https://mp.weixin.qq.com/s/hduVIVXTpxCOSAl74F3jOg
381,35万降到17万，奔驰宝马奥迪今年怎么都跳水了？,https://mp.weixin.qq.com/s/Jze4z34JQz7iQ9BQ_v6BRA
382,《剑网3》无界公测，能当逆子《逆水寒》的对手吗？,https://mp.weixin.qq.com/s/plYdnHx5CiXuC9D57r2ebA
383,倒在酷暑的“雪糕刺客”，正在被Gelato取代,https://mp.weixin.qq.com/s/HjpIV9D3j5gzbwi6QbwBFA
384,深入剖析《墨雨云间》：女性主义题材作品的模式颠覆与创新,https://mp.weixin.qq.com/s/-njGJST_wOaXNsDeyhyhcA
385,在上影节，看见香港新生代的新机会,https://mp.weixin.qq.com/s/QJ3TFose2IVTPxuQ8p7B6Q
386,骂杨幂，看来真的是一门生意,https://mp.weixin.qq.com/s/qqo0hjI2WGxKu89v-tzYgA
387,《玫瑰的故事》成“舔颜剧”，命中美女赛道的正确打法,https://mp.weixin.qq.com/s/DAnUTshhP7Z8G7u387s8oA
388,转手十倍利润，在国外修手机能这么赚钱？,https://mp.weixin.qq.com/s/05wkDqI5F4F15qGgY4ng_g
389,抖音卷低价，货架先洗牌,https://mp.weixin.qq.com/s/bEiE3ZQcRTptZPWNIGLMqA
390,何猷君冲击IPO，中国电竞第一股不靠思聪靠嘉尔,https://mp.weixin.qq.com/s/8C8HFAaeR1RT2Yp-vSIn6g
391,《桃花坞》总编剧周楚囡：尊重失控，享受真实,https://mp.weixin.qq.com/s/V5Ke73WOxv2GWpUcH2iQag
392,综艺怎么用好“下乡”这块新地图？,https://mp.weixin.qq.com/s/UZv-ihYCz4ClicJ0CfHi7w
393,腾讯视频收获季，播种好内容的新种子,https://mp.weixin.qq.com/s/ulXDuylKYAceuhbGk5oXXw
394,上海电视节开幕论坛：中国影视+无限可能,https://mp.weixin.qq.com/s/ImB9nyUMJbLfzN4cPpqlIQ
395,陆川《西野》上影首映，联想AI PC开启创作者经济新时代,https://mp.weixin.qq.com/s/wCMp-NWFYLYIIKsH8dgfWw
396,角色贴脸、打戏过瘾，内容出海的金庸武侠世界还做对了什么？,https://mp.weixin.qq.com/s/Ic-Oou3jkCZ2qdHq82IPcQ
397,中产萎靡，标榜“调性”的高价品牌集体坍塌,https://mp.weixin.qq.com/s/Ce-Xx1tJhNl7EWrI7_17VQ
398,拼视野、拼审美、拼深度，2024剧集市场进入“高品质2.0”阶段,https://mp.weixin.qq.com/s/ligBhs1n4QAg2mc1p0PEdQ
399,全面解析霸王茶姬的激进营销：如何成为「东方星巴克」？,https://mp.weixin.qq.com/s/njDWqv8yttM8bt2HV22Mvg
400,AI男友这么好，乙游玩家怎么不认呢,https://mp.weixin.qq.com/s/zD1R9y7RMH0cNV_vnOa0EA
401,OpenAI投资人入股A24， 估值3.5亿美元，好莱坞终被AI化？,https://mp.weixin.qq.com/s/DngVqpcrLmRgWffURvUBxA
402,与传统渠道分手的腾讯，拥抱抖音,https://mp.weixin.qq.com/s/SA-iBmkxZQ64A8LIGb0-Kw
403,8块钱的擀面皮赔了800万，胖东来的诚意你学不会？,https://mp.weixin.qq.com/s/bvzC-Yp1kp40UghG8_WVcw
404,音综受阻，说唱重回“地下”,https://mp.weixin.qq.com/s/eTc3QJe8JVFlI9HiNYP43g
405,千亿规模市场已被验证，XR的线下文旅正在爆发｜上影节观察,https://mp.weixin.qq.com/s/tuWXubNZ0SnSyQNgB17JlA
406,胖东来“爆改”永辉，销售额翻了13倍,https://mp.weixin.qq.com/s/s2_AG9reL5QVaNma-_v1Ew
407,代言都找腾格尔，贪玩心动命运不同|6月明星代言游戏投放观察,https://mp.weixin.qq.com/s/s9pM_3eMvjlWmkHoU-FUWQ
408,孤独星球退出中国，小蓝书终敌不过小红书,https://mp.weixin.qq.com/s/2Cv2osoRw_1_XXgfPs5p5w
409,上亿的投入，谁分到了文旅营销的蛋糕？,https://mp.weixin.qq.com/s/4e8T3wrSKIqI0IGWBwjZ9g
410,全网都是的“避雷帖”，藏着多少坑？,https://mp.weixin.qq.com/s/4ZA2HuMgYaqKqab_DOdr0A
411,六月繁，骄阳似火｜小娱月报,https://mp.weixin.qq.com/s/vEv53h19-I3Hpp7ZQLmElw
412,一篇内容涨粉两万，小红书新赛道是淘金梦还是摔跤场？,https://mp.weixin.qq.com/s/1aDE9IOuy-IZRgMbzBEZXw
413,从查税到退市，文娱行业连遭资本“四重揍”,https://mp.weixin.qq.com/s/J2Yn38H7U81ftQktlZ-Ayg
414,谁让金庸IP宇宙走了弯路？,https://mp.weixin.qq.com/s/zwdsOGoT0WVS9IdIepyLmw
415,国产剧破圈海外的四大趋势丨上视节观察,https://mp.weixin.qq.com/s/mDzmXNOfs_co12G8qLZ7Yw
416,网易投入10亿、《重返未来》单月破亿，“新怪谈”成为新风口,https://mp.weixin.qq.com/s/pgRV3OpeMH3Sjz3AMUS-bw
417,罗永浩之后，直播间还能成为还债的主战场吗？,https://mp.weixin.qq.com/s/82glBliCAgQSt3M4qSUq6A
418,车企患上“流量焦虑症”，视频号是新出路？,https://mp.weixin.qq.com/s/05vr-ML_0536hBefJOAnJw
419,从庆余年拆卡到瑞幸玫瑰，影视周边进入3000万GMV俱乐部,https://mp.weixin.qq.com/s/YUrE0Iky8vz011qTxnk56Q
420,头部主播退场、白牌强势增长，立白如何守住直播电商？| 品牌深壹度,https://mp.weixin.qq.com/s/SWbH4UzkXDjRH9D0gAxQ2w
421,从“全民”到“全球”，王者的求变之路,https://mp.weixin.qq.com/s/6tg7Y_jyJ_7sbdocrKMrCQ
422,对话海河乳品：“香菜牛奶”诞生记 | 品牌深壹度,https://mp.weixin.qq.com/s/dO5UUCoxgxEznh7OjO6V7g
423,爆发式的短剧行业，如何在多线协同中寻找秩序感？,https://mp.weixin.qq.com/s/Dp6k1BD9Vf4J2lx4-C1wVg
424,爱优腾新战场：4600亿少儿赛道十年之争,https://mp.weixin.qq.com/s/LYGxal0uOzQExb99H71KEw
425,5秒图文一起出，人设稳定不出戏，这是史上最牛的大圣AI,https://mp.weixin.qq.com/s/PF3wk6w4ABXIz-UA_CiG0w
426,日式复古风＆多元化，《绝区零》很不米哈游,https://mp.weixin.qq.com/s/ujlQ7Sa465Xr1TiEHEQRZw
427,只有两部电影能救暑期档丨票房预测,https://mp.weixin.qq.com/s/jZTCIAvow1FUjWmGUli5_w
428,日系百货谢幕，上海梅陇镇伊势丹关店的背后,https://mp.weixin.qq.com/s/3SPSkpatpoc8LLQhl_A24A
429,IT巨头之子掌控媒体帝国：Skydance 豪掷280亿美元并购派拉蒙环球,https://mp.weixin.qq.com/s/HlFabLjRgD_K8MbuOdmitQ
430,9.9元白酒，9.9元洗发水，多少打工人逛奥乐齐偷偷省钱,https://mp.weixin.qq.com/s/9Rkx5q9IvGAAWyJGE-dhug
431,好莱坞“恐AI”患者又+1，这回是尼古拉斯·凯奇,https://mp.weixin.qq.com/s/KAj571Z130PZTJEGNLy6JQ
432,新内容、新电商、新广告，TVB向内地融合“三级跳”,https://mp.weixin.qq.com/s/RxOZ8yLAXghMKct6yxxhtA
433,《绝区零》真的砸了米哈游招牌吗,https://mp.weixin.qq.com/s/cvP2yXTtVJ8NDmg16tMdfw
434,爆火的微短剧，乘上AIGC的「东风」,https://mp.weixin.qq.com/s/bfMssRFLI-S3BxKh9JEfvA
435,从内容创新到技术革新：一家动画公司的飞跃成长,https://mp.weixin.qq.com/s/5QcuXh6Uu6XFwUmZWuWzwg
436,俗套的“狸猫换太子”，靠“正反向”情绪接近2000万｜拆剧《下一站天后》,https://mp.weixin.qq.com/s/GvVIPlCCNI7BECyqHA88zw
437,美妆销售一片下滑，B站是不是一片新绿洲？,https://mp.weixin.qq.com/s/BtGhbZdo25HLTEmDOEiuvg
438,从《仙剑奇侠传》到《艾尔登法环》：游改影视风潮未泯，国产游改何去何从,https://mp.weixin.qq.com/s/_5VnmJrTmfwKToJV67uV4Q
439,海底捞为什么要在这个时间点换掉杨利娟？,https://mp.weixin.qq.com/s/1NRXFp8WShcDzl0GSKwbcw
440,《默杀》12天8亿，情绪奇观电影的胜利,https://mp.weixin.qq.com/s/iKEdR1HCBa32m-SK_cnjOQ
441,KKR17亿美元收购Superstruct，全球演唱会经济火了！,https://mp.weixin.qq.com/s/6_n3P-mc313OpAxP9hQM2w
442,156个品牌202位艺人代言，谁出圈谁玩砸？ | 代言人月度辣评,https://mp.weixin.qq.com/s/oF1ckfXmy3_CkS6UsPmI6w
443,腾讯的“帕鲁like”野望：储备4款游戏，四大工作室群上阵,https://mp.weixin.qq.com/s/77b-XnUFSkl67oDuG2J-Fw
444,“热”了三年的短剧，依然有新增长机会可寻,https://mp.weixin.qq.com/s/xc2hwug0eyG_UEaVabvZew
445,打造中国首款电影联名车，周鸿祎车展爬车顶，猛士如何冲出“围城”？｜品牌深壹度,https://mp.weixin.qq.com/s/sZ89nj9jvu5FXa9xNsdfDw
446,被撤回的“AI 训练协议”，为何遭遇网文作者集体抵制？,https://mp.weixin.qq.com/s/1_vSVhmFgooF6z6hEwUXEA
447,总分账过亿，月分账过千万，女频当先，红果短剧的钱被谁赚了？,https://mp.weixin.qq.com/s/KtKIpnj_6-NywDtfsUKdDg
448,无一有总冠，近半零招商，恋综置死地后生,https://mp.weixin.qq.com/s/yhA3UwLhqTL1KHW4a2CltQ
449,黄子韬恋综资本局遥望控盘+严敏“还债”+优酷贵州播出,https://mp.weixin.qq.com/s/LUE8O0qOLK68riJEwTVLAg
450,“做文旅短剧一定要从上往下推”丨专访,https://mp.weixin.qq.com/s/ZivIzFmjZ4JRZbi_8cxaVw
451,两年三亿的TF新生，也救不了内娱养成系,https://mp.weixin.qq.com/s/DGqNFGBQqZ7_mNMKThdHHg
452,被内卷、很焦虑、在亏钱，短剧人的“新抓手”在哪里？,https://mp.weixin.qq.com/s/HM1Dkg3MAHEE62keg3ww_g
453,连开与取消：上半年演唱会市场的冰火两重天,https://mp.weixin.qq.com/s/rFgxLgHWZTdH-8_QlRdbPg
454,“远嫁中东当富婆”引争议，跨国情侣博主正在被流量反噬,https://mp.weixin.qq.com/s/9KrEnb1FOInpq3VTUaSB9Q
455,宗馥莉辞职：股权博弈下的“以退为进”？,https://mp.weixin.qq.com/s/drJ754v1ObHM43dYa9bGXw
456,李莲花宠我，江心白撩我，我与AI剧综bot的甜蜜日常,https://mp.weixin.qq.com/s/mPfXt91jwKs3O-AuAdL67Q
457,腾讯视频，喜综福地,https://mp.weixin.qq.com/s/HaWYyD9W4GmeR6QJUPFOLw
458,千万版权费却难出爆款，现言题材亟待破局,https://mp.weixin.qq.com/s/e19G-cbBNyrOuYiff80sgQ
459,进击的线下二次元消费，来到了最好的时代,https://mp.weixin.qq.com/s/Q4eYHwKAGhw4OFm6KPsrHw
460,掀起新一轮出行风暴，阿勒泰音乐会到底有谁啊！,https://mp.weixin.qq.com/s/11nRvuyA7DpwBQuWY1Jfew
461,热血创业+现实商战，《赤热》是如何打开“科创剧”新思路的？,https://mp.weixin.qq.com/s/P5ofsOHQR5wCcPsfvwP3iA
462,美团“插手”梯媒，分众合作是真同盟还是假幌子？,https://mp.weixin.qq.com/s/ZjZ6JJeOf2QiqEy6kiSqBg
463,00后“对话”史铁生，一次跨越30年的Respect,https://mp.weixin.qq.com/s/NBtXo9TPXUB-_hOfbKb2hw
464,《种地吧》这场“取关闹剧”，源于禾伙人的“综艺奇观”,https://mp.weixin.qq.com/s/rsFmyT_z6iHgcSQwD3zWag
465,《长相思2》“一女多男”的终极目标，就是乙游,https://mp.weixin.qq.com/s/IBx5i0AatryKtSysioPo5g
466,场均收益降20%、日均回到2022，直播奥运可以救影院吗？,https://mp.weixin.qq.com/s/_URehG0nw7n1_4oOJ8jMYw
467,好莱坞又双叒叕因为AI罢工了，这回轮到游戏声优和演员,https://mp.weixin.qq.com/s/E--Hi6yLEeqiAERsQMSyxg
468,智能零售柜，背后藏着9分钱一次的打工人？,https://mp.weixin.qq.com/s/8cFuCv9x3-LCoqcMlyx2yg
469,"倒计时2天!  2024 ChinaJoy短剧创新论坛全嘉宾议程发布,共话短剧的无限可能",https://mp.weixin.qq.com/s/kIePlZkqXCLVfFHpsqCVPw
470,互联网平台奥运营销大PK：谁出圈？谁回本？,https://mp.weixin.qq.com/s/_-jm__IrNT0a3D-1qxHDFg
471,喜茶、霸王茶姬、瑞幸…奥运营销首战谁胜谁负？｜奥运观察①,https://mp.weixin.qq.com/s/_haf_yupnUAuH5RUA5gkWw
472,红杉投了一家饮料品牌，用lululemon的方法论把产业重做一遍 | 品牌深壹度,https://mp.weixin.qq.com/s/Wol9ZPP8SF2NMAYIKVL0lw
473,“新晋网红”茉莉奶白，霸王茶姬新对手？,https://mp.weixin.qq.com/s/twaTgL75-E4XNS1VAuFhIw
474,流水超3.9亿，黑神话IP开发之路该如何走？,https://mp.weixin.qq.com/s/HfumqofBopipBK_w4gIhtw
475,5档综艺4部电影，谁能“蹭”到奥运热度？,https://mp.weixin.qq.com/s/qhznX111eTzparoBs0Y8TQ
476,跑路、塌房、罢工，还是小看你们配音圈了,https://mp.weixin.qq.com/s/Ln8OoQELNX4Hwfn94mA7uw
477,派拉蒙合并天舞、华谊转让美拉，2024并购潮要来了吗？,https://mp.weixin.qq.com/s/CjVTeHQ7UQGqZfNXH1zQvA
478,13个论断，50方观点，万字长文，娱资联合ChinaJoy短剧论坛实录｜干货,https://mp.weixin.qq.com/s/50EspyzmJyLNNJ3iMhO6Ug
479,董宇辉的“分手大戏”，并没有让所有人都满意,https://mp.weixin.qq.com/s/Aa9-k8D2HZWB7CJJOf_flQ
480,7月IP衍生品榜单：Sonny Angel霸榜六天，天闻角次元拔得头筹,https://mp.weixin.qq.com/s/iBwNpwdr4On2JpN3mE9McA
481,用卡诺模型拆《异人之下》，原著粉到底在不满什么？,https://mp.weixin.qq.com/s/aVryJJn6pII3SfzFsBWRew
482,7月互联网专利盘点：百度研究音乐类AIGC，腾讯优化小游戏,https://mp.weixin.qq.com/s/zDLMkeeyYgSO6tJFSftWEw
483,黄晓明入局微短剧，传统影视演员如何跨越“长短”界限,https://mp.weixin.qq.com/s/4reWqkTi3siVCUr5A0CjOQ
484,易小星韩寒新片备案，阿里改编日本推理 | 6月下电影备案,https://mp.weixin.qq.com/s/46R_PzMvIMYx_w40d9fBSw
485,AI、出海、IP授权，今年的ChinaJoy还能给我们什么惊喜？,https://mp.weixin.qq.com/s/7_XsLhk-OHYzomv5XjqPJQ
486,电糖天使“破茧”，《和平精英》娱乐营销进入Next Level,https://mp.weixin.qq.com/s/ylFzg4GYIc_EA4EMrwKkPg
487,《死侍与金刚狼》十天3亿，老复联谢幕后首次营销开门红,https://mp.weixin.qq.com/s/SbIjfAEuyFbCpjhq7Q641A
488,34集讲完牛马职场事，破4800万的爽剧《裁员》背后是踩中了热点,https://mp.weixin.qq.com/s/3b2Hp0f1nOc_94dkrFNrUA
489,谷店第一波倒闭潮，是谁的锅？,https://mp.weixin.qq.com/s/YRD_zBydOSXXOhZDPQvzkw
490,视效奇观、家国情怀，《解密》的十年一梦,https://mp.weixin.qq.com/s/Te8tPrIOobmpFJERe1-4bg
491,从26亿《封神》到1亿《异人》，选角能定漫改影视生死？,https://mp.weixin.qq.com/s/46cVEXuyd6rG-LrBZWeTAw
492,从“火了”到“熄火”只需两年，高概念剧怎么了？,https://mp.weixin.qq.com/s/HKNAE08Cx83eL9rW8TkQuQ
493,胖东来“河南爆改湖南”背后，是打造“中国山姆”的野望,https://mp.weixin.qq.com/s/FW8ycyK8yuspAUOEREhRSA
494,体育饭圈化，品牌边利用边嫌弃？,https://mp.weixin.qq.com/s/9bzihlaElObYr4XzuRwrZQ
495,影视剪辑师被AI替代风险大增，但“没有办法阻止”,https://mp.weixin.qq.com/s/mDqKV8IcGPcaIcFF--PH3Q
496,《唐诡西行》大爆，爱奇艺暑期档霸屏,https://mp.weixin.qq.com/s/IZwiIOBORLdsju_LuxqQEA
497,500万人围观，第一款V圈游戏整了个大活,https://mp.weixin.qq.com/s/pGqABiSvWOkmtoltmkzZvQ
498,坐上行业头把交椅后，珀莱雅下一步怎么走？｜对话侯军呈,https://mp.weixin.qq.com/s/meDGYy9ETjy7w6qh6rTS7Q
